N,P,K,temperature,humidity,ph,rainfall,label,youtube link
83,45,64,28.19487383,51.14589732,7.083381904,53.2652493,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
97,34,80,26.90432935,51.56243482,6.133278266,87.60144815,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
77,30,40,29.48538183,69.23257688,6.782925039,99.05798074,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
62,49,58,20.56977872,66.98668653,6.705041822,82.18841866,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
73,35,58,23.31251855,64.13645442,6.895354829,74.16918986,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
73,44,80,26.70572285,54.53949602,6.982097485,54.90972793,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
62,49,50,26.08097503,51.07738055,6.379033406,99.33225648,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
93,44,77,25.45141445,64.08109943,7.05270151,79.84983852,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
71,43,63,24.98447125,51.26923911,6.1864647,70.89231651,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
74,43,74,29.58319306,61.48844773,6.724889596,53.92340904,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
83,39,58,22.9115656,50.43763874,7.079571481,61.17684451,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
91,45,56,28.45886066,53.64128381,7.087921841,78.66251278,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
70,44,68,26.32352205,67.87061383,7.006360102,85.09302586,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
88,39,49,27.97204773,65.24950928,6.232376717,90.98926721,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
100,31,43,24.05336846,57.16083407,6.401140378,78.22700188,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
68,49,67,21.18392448,52.37721073,6.989448028,82.06730601,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
60,32,68,22.30922547,68.55349868,6.247685395,90.09279065,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
67,46,61,21.22656494,68.86818085,6.511528566,70.22906122,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
80,34,70,21.24068903,64.91956668,6.54620566,85.95654034,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
74,35,49,25.05182089,60.35523717,6.614074665,69.82077822,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
63,40,53,26.32151395,54.36585523,6.88910835,73.55400956,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
78,32,68,24.62602623,51.37246826,6.18626328,62.76469186,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
71,33,56,22.28503977,61.68139648,6.34185722,58.59573672,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
75,38,58,28.02363779,69.99199544,6.826398992,70.66643766,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
66,48,61,22.01802629,59.90361378,6.282349226,54.23012459,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
100,32,46,28.75688057,58.58584499,6.438302236,87.03105007,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
94,38,57,27.34319005,58.36896396,6.879099517,78.35572286,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
63,43,56,23.23954812,69.93597538,6.937314907,88.60810023,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
98,34,78,29.94249827,58.80885169,6.32789911,74.7167541,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
87,42,48,26.5026712,56.72184016,6.069268743,88.05902536,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
97,32,74,25.78685929,57.0571365,6.166150545,78.49217578,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
86,36,50,20.34975489,50.34146012,6.572422155,62.08864358,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
65,49,56,26.30900532,56.25745572,6.978491084,79.71640415,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
69,42,71,22.39405821,57.34229567,6.493189714,79.19971629,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
85,44,51,23.31271051,53.46255377,6.590363332,67.56189892,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
91,49,50,26.95260019,66.124549,6.348995892,77.74978227,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
66,47,66,29.56579327,58.77283945,6.163365261,77.97621333,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
98,47,63,27.17404159,54.29856523,6.517579767,76.29648444,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
70,43,63,20.03140894,64.09605097,6.72193322,93.95490393,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
98,32,67,25.93968506,66.53188265,6.417019671,95.3864143,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
61,30,61,28.1244377,53.37825792,6.845375635,75.73237022,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
60,36,74,29.61028592,53.98945515,6.12992709,86.12890518,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
98,32,68,25.68112791,62.58526836,6.592676443,84.79118759,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
84,41,75,28.18410916,59.49439149,6.354275275,59.06588647,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
94,47,70,29.42347885,63.70408332,6.194486546,79.12306455,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
88,34,69,26.89446648,62.45702535,6.049395009,98.21472089,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
79,33,63,27.65445535,63.91966343,6.202088655,99.08751675,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
96,36,45,24.5616051,60.24634454,6.594332711,73.33072348,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
66,47,74,20.26260791,64.32829637,6.429605022,97.24986611,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
89,47,48,28.60895712,63.95160832,7.024901638,83.16251066,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
92,34,76,26.75619207,52.61188988,6.319345022,84.17880764,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
92,48,46,25.20070536,61.24111844,7.033242708,70.51878884,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
80,49,78,25.73990735,63.15742992,6.340381755,76.44212987,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
97,34,72,27.60801125,51.17375723,7.069841562,84.87013385,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
73,44,56,25.0031232,65.29816527,6.247154095,83.28809427,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
85,36,46,28.51098279,63.98310954,6.918445543,58.04324515,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
83,49,60,22.30751494,50.27876549,6.427482228,87.58428775,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
91,39,73,28.6013113,64.89153188,6.500857841,86.55509618,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
95,50,75,26.47251033,55.72883029,6.131543429,67.75088942,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
83,47,50,26.39375482,55.92179368,6.197616758,88.87122052,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
64,44,55,20.34169123,61.63909416,6.699058767,91.99174128,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
74,47,51,25.33156956,66.21070737,6.259113263,83.53790621,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
64,43,47,28.72139898,50.79931526,6.655455195,98.55673454,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
89,33,43,22.331722,55.4629931,6.757027603,93.50387925,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
65,31,78,20.73916566,63.10863487,6.361508646,53.81000016,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
100,40,42,21.88917725,54.67594333,7.079495159,55.28730994,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
97,42,48,27.09498286,52.23149935,6.217750784,71.68892726,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
93,50,61,23.45644072,52.83688603,6.094648015,79.90487385,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
70,38,45,22.56388433,51.69156333,6.356656496,87.61351234,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
63,41,41,21.07161936,54.29445604,6.553768903,97.95941546,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
90,41,40,20.86137193,56.45454416,6.685388595,88.09690748,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
67,33,59,27.29473144,59.44727001,6.456441997,84.25347984,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
79,46,77,29.19913024,65.47653962,6.76438833,71.92877995,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
63,34,69,29.95498935,50.39623285,6.172789133,58.60853718,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
65,43,45,25.21640387,70.03828833,6.12082941,75.88342559,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
87,32,66,29.46727873,51.14248302,6.775478779,54.40892522,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
68,37,41,27.62532394,64.10680091,6.207631072,97.97417486,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
91,38,67,20.99651844,57.17096579,6.873419853,78.90275351,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
92,49,79,26.02866535,55.29689696,6.391019886,65.254085,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
61,34,51,27.68575036,61.86901927,6.88285811,52.01655583,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
100,45,42,23.74520273,51.03906648,6.299805433,99.51124653,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
80,50,49,24.90722091,65.57965172,7.012981713,79.66917442,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
76,41,73,29.00542923,52.70024037,7.031465574,51.82099057,Chillies,https://youtu.be/pf07w8CNRJU?si=aP7vh_hrsFhx3ddB
71,35,62,20.35922231,50.83964663,6.267088604,196.8211623,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
71,34,45,29.35696748,67.75932352,6.039252371,136.274368,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
71,31,47,24.40516174,65.25915997,6.132742591,125.3347455,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
95,45,55,23.79085369,53.47008385,6.596554545,177.0579019,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
73,34,42,23.88150948,54.53956187,6.758540484,175.158934,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
62,48,40,29.98161282,56.89016401,6.129884715,172.3416981,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
98,34,74,29.04758966,60.26348776,6.177382845,141.8041838,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
97,45,75,26.59016292,60.79105904,7.049681032,122.0305436,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
95,38,63,21.70417407,60.70682435,6.30512668,166.6748932,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
96,48,67,29.29911604,64.01194694,6.443914812,173.0344001,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
66,40,64,29.87582675,66.04865913,6.901782804,188.6747792,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
94,50,44,25.29381811,62.99538553,6.910398053,197.33428,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
84,45,53,26.19904145,54.53734111,6.328638735,119.1524686,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
81,43,61,24.10432259,55.33543795,6.696131098,159.4307135,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
68,37,42,22.46207651,51.94639034,6.831156022,106.2989067,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
70,30,65,21.93782965,52.38587161,6.223597864,138.7373008,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
82,37,47,20.16793937,51.28691648,6.898795658,109.0384127,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
97,45,78,29.3906682,68.52828255,6.017162702,192.9883833,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
85,50,59,20.70189773,52.55552046,6.947778785,183.6990046,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
71,42,72,24.83253358,66.50259707,7.0854579,173.2394777,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
65,44,79,21.50659648,66.34333238,6.545935523,108.2596264,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
66,36,40,26.65979474,67.19149251,6.757362183,113.4881853,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
70,31,66,28.04573487,64.87178616,6.855499732,123.9304567,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
64,47,73,25.69609146,62.35668398,6.360940983,128.5083126,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
80,31,44,27.46997881,60.18239149,6.452178139,179.2168272,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
86,49,53,29.53458472,51.01104034,6.044943414,104.5946623,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
99,32,75,21.20109557,51.3286852,6.729544003,107.7244097,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
77,37,53,28.59358141,58.93643014,6.046622879,195.1393911,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
84,39,77,30.0140209,69.40687695,6.033777323,129.8266664,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
70,41,49,27.60148332,60.00826896,6.293171856,105.7479469,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
62,46,70,23.96671358,59.99076286,6.509647543,195.321105,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
93,45,55,27.07647209,52.69924163,6.586561888,144.4460182,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
85,49,42,20.51671824,58.76539784,6.301232146,131.3552553,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
93,43,47,21.63604405,58.07577964,6.72848069,111.8828219,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
82,45,52,27.72946266,61.78286437,6.429944586,171.956503,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
96,35,54,22.55178134,64.5723668,6.077569464,142.0553549,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
97,47,75,28.56997742,68.63017278,6.24658851,134.3048013,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
60,41,58,24.47235895,64.48142723,6.390198705,115.9897962,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
75,32,68,26.19084485,68.72286681,6.655810824,108.2580801,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
89,39,70,22.94157702,54.95245419,6.108288798,112.8780413,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
97,40,59,26.43784144,54.17922584,7.041678426,188.4487488,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
90,35,49,26.16486189,67.49330778,6.420767644,116.6055306,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
77,48,41,22.3915925,58.6854676,6.134445944,191.5147753,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
78,49,40,24.56893337,58.02515387,6.187274891,142.1537688,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
93,48,58,29.10782041,66.53362497,6.591592581,162.1193322,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
87,38,43,27.63900345,67.45664045,6.225388678,117.8504293,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
72,42,64,21.31736289,69.77957131,6.80472952,185.2414808,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
70,33,78,28.24736644,54.5002388,6.100423366,118.2475924,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
95,42,41,23.61404003,52.97032561,6.427114699,141.6835925,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
93,43,69,26.09505305,51.74819891,6.961194225,160.2400216,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
79,47,46,29.33467802,59.51825405,6.611380409,122.5836988,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
61,44,40,27.92248889,54.15191975,6.436981426,185.9875098,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
83,49,42,24.15886192,69.66804746,6.193622614,105.9821112,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
68,31,41,26.23144577,56.60803731,6.982839944,119.3562531,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
71,34,53,24.58720062,65.29739841,6.138599715,154.3907031,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
87,41,72,24.18114777,55.80585263,6.588783863,118.7608253,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
72,33,64,26.15894748,62.75510291,6.976730988,103.8570306,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
91,39,55,25.667228,62.53616763,6.30503536,161.5997031,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
63,31,68,21.73502027,50.32981131,6.03445319,171.7879067,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
83,48,63,20.25327058,64.1564584,6.56033229,108.0177009,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
94,34,77,27.6542479,52.63930498,6.926771133,174.926331,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
94,37,74,20.31714418,50.15284739,6.610655506,120.1186884,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
87,39,58,28.25696028,65.50500772,6.964441657,145.2609946,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
77,31,68,28.23268705,56.8766927,6.67353273,183.7170761,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
80,30,43,25.09847732,63.02271421,6.461231325,144.8179496,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
89,43,40,22.14306096,53.54054486,6.055343065,160.2233255,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
84,34,75,28.67017527,53.83415723,6.985836768,138.8681888,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
68,43,40,20.93965432,54.12729696,6.562051994,163.4356902,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
91,41,78,24.90078304,64.8343803,6.806865305,175.412867,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
68,50,70,27.83103055,55.25256236,6.640503221,173.6202672,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
75,31,70,27.40255679,57.72912399,6.849398473,141.5896591,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
73,41,78,28.84109849,63.61975792,6.455317413,110.1517857,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
97,44,51,27.52167622,56.66151776,7.005675338,100.3953204,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
91,36,49,23.19619497,68.85556966,6.215468185,147.1016354,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
100,39,75,25.53883588,67.43914745,6.895479226,145.1016032,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
93,44,43,23.63972342,57.9451243,6.025439311,114.6084935,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
80,50,46,20.43367893,67.61656322,6.670798851,154.3980843,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
85,42,54,22.30538928,67.66074238,6.104472463,199.8661137,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
66,34,78,21.50494072,59.12236578,6.489632885,117.0116454,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
92,46,79,20.39842114,56.3425648,7.026238586,165.8633007,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
81,39,74,22.97978296,56.889294,6.664382882,151.5034579,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
98,47,50,23.02232634,63.3757868,6.615887551,111.1506549,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
63,46,43,30.0989935,50.38326461,6.987068087,114.6189866,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
65,38,45,23.99204143,65.14710468,6.96577524,198.7549485,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
83,49,53,22.87137737,51.99758999,6.07214838,186.7181016,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
84,50,79,23.48168983,61.65828111,6.752436311,116.6472248,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
87,46,52,25.74131644,59.82239852,6.999845314,169.2551552,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
89,41,65,22.05134149,50.97844381,6.900347841,167.3348386,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
68,42,51,22.42899892,60.27075322,6.15402151,176.0767425,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
81,32,55,21.90434497,52.22697909,6.087168699,135.6854929,Betel Nut,https://youtu.be/DicenQ15DC4?si=kTPRif-b4FZeG4PH
668,164,336,27.85651132,70.15733226,6.015975404,237.956509,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
450,183,550,22.2160261,57.64028324,7.137746632,230.3355833,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
320,227,1123,24.17587627,60.38927216,6.946838395,248.5291851,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
297,268,644,24.78664056,58.81068692,6.654711983,242.2626764,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
625,240,921,28.52955128,57.16569532,6.417129798,240.149798,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
350,166,573,20.55903127,68.24272185,6.263654958,238.6413319,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
392,188,1150,26.54319644,65.34603415,6.281990398,227.0417977,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
543,193,302,20.48311087,50.52244897,7.145994509,229.6658373,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
258,233,318,24.18549958,63.92835837,6.570096393,227.2146186,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
406,202,667,20.1422021,63.56924725,6.951450175,230.4595349,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
530,214,997,26.67390541,52.93200907,6.415258778,230.3571196,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
324,262,704,28.93848739,68.34355241,7.201295621,246.2575228,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
382,240,1075,24.80511781,50.03445338,6.286461292,239.6005734,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
591,238,481,27.48393704,60.95022941,7.32593986,239.0387086,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
422,204,686,30.00954544,51.12102698,6.389249806,233.178429,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
254,197,851,29.99631578,61.26945037,6.78580877,248.4051872,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
459,211,491,23.02981058,58.3239253,7.285792881,227.5194211,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
344,204,1133,23.1268053,52.43184611,6.592076885,227.3226988,Pepper,https://youtu.be/UILC7yXCnLg?si=PQJLT3Qt_mJEz06d
